Url,TopicKey,Visits,UniqueVisitors,BounceRate,MedianActivePvl,OrganicSearch,Views,CSAT,CSATCount
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-supported-languages%20several%20microsoft%20technologies%20work%20with%20luis,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,4,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/add-features),e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,3,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/what-,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,0,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/add-features)%20and%20%5bpatterns%5d,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,4,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-get-started-create-appluis,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,4,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-get-started-python-add-utterance/luis-tutorial-node-import-utterances-csv,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,0,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/media/luis-concept-version/,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,4,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-%20resources-faq,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,11,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-tutorial,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,5,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-how-to-manage-versions%20if%20it%20helps,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,9,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/tutorial-create-azure-ssis-runtime-portal,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,4,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-supported-languages%20%20,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,1,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/quickstarts/csharp,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,4,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-resources-faq),e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,4278,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-how-to-train%20python,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,3,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-language-support%20%5b1,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,3,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-nodejs-tutorial-build-bot-framework-,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,3,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/label-suggested-utterences,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,2,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/label-suggested-utterence,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,2,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/label%20suggested%20utterences,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,4,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-boundarie,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,14,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/lcustomvision.aiis-concept-intent,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,0,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luishow%20to%20buy%20from%20lazadacsharp-tutorial-build-bot-framework-sample,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,3,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-asp.net-tutorial-build-bot-framework-sample,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,4,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-nodejs-tutorial-build-bot-framework-sample$,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,50,4,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-get-started-node-get-intent,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,1,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-get-started-create-app',e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,1,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-resources/faq,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,5,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-concept-securit,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,50,1,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-concept-intent%20-%20usually%20used%20in%20chatbots,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,1,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-quickstart-primary-and-secondary-,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,4,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-how-to-add-intense,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,29,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/composite,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,3,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/home an introduction to luis,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,5,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-concept-best-practices.md,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,5,0,1,0,1
"https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-concept-keys%ec%b0%b8%ec%a1%b0%ed%95%98%eb%a9%b4%20%eb%90%98%eb%8a%94%eb%8d%b0,%20%eb%b2%88%ec%97%ad%ec%9d%84%20%ec%96%b4%eb%96%bb%ea%b2%8c%20%ec%88%98%ec%a0%95%ed%95%98%eb%a9%b4%20%ec%a2%8b%ec%9d%84%ea%b9%8c%ec%9a%94",e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,0,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-quickstart-primary-and-secondary-data%e5%8d%ab%e6%b5%b4%e4%ba%a7%e5%93%81,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,2,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-tutorial-dotnet-import-utterances-csv,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,2,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-get-started-create-app+,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,1,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/overview,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,4,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-concept-patterns%23best-practices,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,1,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/insider.web.att.com,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,7,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-c,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,4,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/maage-keys/,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,1,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-supported-languages%c2%a0%5bmercy%5d%20%e2%80%93,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,50,3,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-quickstart-intents-only%20i'm%20looking%20for%20a%20job%20with%20natual%20language%20processing,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,5,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-get-started-cs-get-inten,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,10,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/migrate-knowledge-base,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,3,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/faq,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,7,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-concept-versi%c3%b3n,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,4,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/recommend,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,5,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-tutorial-interchangeable-phrase-list.%20generali%20dovr%c3%a0%20fornire%20a%20teorema%20l%e2%80%99elenco%20delle%20parole%20per%20cui%20si%20necessita%20avere%20dei%20sinonimi%20con%20relativi%20sinonimi,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,1,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-concept-best-practice,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,7,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-csharp-tutorial-build-bot-framework-samplegithub.com/microsoft/azurebotservices-scenarios,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,50,0,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-waterfall-tutorial-build-bot-framework-sample,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,4,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-get-started-js-get-intent%7d,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,1,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-get-started-create-appturn%20off%20the%20living%20room%20light,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,1,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/overview/overview,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,4,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-container-how-to,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,2,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/how-to-train,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,1,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/label-suggested-utterances%20-%20which-utterance-is-luis-unsure-of,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,4,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luisget-started-php-get-intent,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,18,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-get-started-java,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,8,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/add-example-intents,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,50,1,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/releasenotes,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,2,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-boundaries-model-boundaries,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,33,10,0,3,0,3
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/home],e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,0,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/home for details.,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,1,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/train-tes,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,2,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-reference-prebuilt-loc,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,1,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-reference-prebuilt-location,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,1,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-language-support,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,4,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-tutorial-batch-testing%20(this%20page%20has%20been%20updated),e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,7,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-tutorial-composite-entity.md,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,1,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis.quickstat-intents-only,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,3,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/label-suggested-utt,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,544,0,1,0,1
"https://docs.microsoft.com/en-us/azure/cognitive-services/luis/home%20%d0%bf%d0%be%d1%87%d0%b8%d1%82%d0%b0%d0%b9%d1%82%d0%b5%20%d0%bf%d1%80%d0%be%20%d1%8d%d1%82%d0%be%20%d0%bf%d0%be%d0%b6%d0%b0%d0%bb%d1%83%d0%b9%d1%81%d1%82%d0%b0.%20%d0%b8%d0%b4%d0%b5%d1%8f%20%d0%b2%20%d1%82%d0%be%d0%bc%20%d1%87%d1%82%d0%be%d0%b1%d1%8b%20%d0%b8%d0%bf%d0%be%d0%bb%d1%8c%d0%b7%d0%be%d0%b2%d0%b0%d1%82%d1%8c%20%d1%8d%d1%82%d0%be%d1%82%20%d1%81%d0%b5%d1%80%d0%b2%d0%b8%d1%81%20%d0%b4%d0%bb%d1%8f%20%d1%87%d0%b5%d0%b3%d0%be-%d1%82%d0%be.%20%d0%bd%d0%be%20%d0%be%d0%bd%20%d0%bf%d1%80%d0%b8%d0%bd%d0%b8%d0%bc%d0%b0%d0%b5%d1%82%20%d0%b0%d0%bd%d0%b3%d0%bb%d0%be%d1%8f%d0%b7%d1%8b%d1%87%d0%bd%d1%8b%d0%b5%20%d0%ba%d0%be%d0%bc%d0%b0%d0%bd%d0%b4%d1%8b.%20%d0%b0%20%d0%bd%d1%83%d0%b6%d0%bd%d0%be%20%d1%80%d1%83%d1%81%d1%81%d0%ba%d0%be%d1%8f%d0%b7%d1%8b%d1%87%d0%bd%d1%8b%d0%b5.%20%d0%b4%d0%bb%d1%8f%20%d1%8d%d1%82%d0%be%d0%b3%d0%be%20%d0%bd%d1%83%d0%b6%d0%bd%d0%be%20%d0%b8%d0%bd%d1%82%d0%b5%d0%b3%d1%80%d0%b8%d1%80%d0%be%d0%b2%d0%b0%d1%82%d1%8c%20%d0%b5%d0%b3%d0%be%20%d1%81%20%d0%bd%d0%b0%d1%88%d0%b8%d0%bc%20%d0%af%d0%bd%d0%b4%d0%b5%d0%ba%d1%81%20%d0%bf%d0%b5%d1%80%d0%b5%d0%b2%d0%be%d0%b4%d1%87%d0%b8%d0%ba%d0%be%d0%bc.%20%d1%82%d0%be%20%d0%b5%d1%81%d1%82%d1%8c%20%d0%bf%d0%b8%d1%88%d0%b5%d0%bc%20%d0%bf%d1%80%d0%b8%d0%bb%d0%be%d0%b6%d0%b5%d0%bd%d0%b8%d0%b5,%20%d0%ba%d0%be%d1%82%d0%be%d1%80%d0%be%d0%b5%20%d1%87%d1%82%d0%be-%d1%82%d0%be%20%d0%bf%d1%80%d0%b8%d0%bd%d0%b8%d0%bc%d0%b0%d0%b5%d1%82%20%d0%bd%d0%b0%20%d1%80%d1%83%d1%81%d1%81%d0%ba%d0%be%d0%bc%20%d1%87%d0%b5%d1%80%d0%b5%d0%b7%20%d0%bc%d0%b8%d0%ba%d1%80%d0%be%d1%84%d0%be%d0%bd,%20%d1%88%d0%bb%d0%b5%d1%82%20%d1%8d%d1%82%d1%83%20%d0%b7%d0%b0%d0%bf%d0%b8%d1%81%d1%8c%20%d1%8f%d0%bd%d0%b4%d0%b5%d0%ba%d1%81%20%d0%bf%d0%b5%d1%80%d0%b5%d0%b2%d0%be%d0%b4%d1%87%d0%b8%d0%ba%d1%83,%20%d0%b0%20%d1%82%d0%be%d1%82%20%d1%83%d0%b6%d0%b5%20%d1%88%d0%bb%d0%b5%d1%82%20%d0%b2%20%d1%81%d0%b5%d1%80%d0%b2%d0%b8%d1%81%20luis%20%d0%b0%d0%bd%d0%b3%d0%bb%d0%b8%d0%b9%d1%81%d0%ba%d0%b8%d0%b9%20%d0%bf%d0%b5%d1%80%d0%b5%d0%b2%d0%be%d0%b4%20%d1%84%d1%80%d0%b0%d0%b7%d1%8b.%20luis%20%d1%80%d0%b0%d1%81%d0%bf%d0%be%d0%b7%d0%bd%d0%b0%d0%b5%d1%82%20%d1%8d%d1%82%d1%83%20%d0%ba%d0%be%d0%bc%d0%b0%d0%bd%d0%b4%d1%83%20%d0%b8%20%d0%b2%d1%8b%d0%bf%d0%be%d0%bb%d0%bd%d1%8f%d0%b5%d1%82%20%d0%b4%d0%b5%d0%b9%d1%81%d1%82%d0%b2%d0%b8%d0%b5",e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,0,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-supported-languages%c2%a0,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,2,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-con,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,10,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-nodejs-tutorial-bf-v4v,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,50,3,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-get-started-cs-get-intent%e2%80%8b,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,5,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-tutorial-batch-testingahouse,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,2,0,1,0,1
"https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-language-support,",e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,5,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-quickstart-intents-regex-entity),e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,100,2,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-tutorial-function-appinsight,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,5,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-quickstart-intents%20-only,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,6,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/what-is-luis%5d,e528411d-cab0-b515-a072-8780a6f3a4f2,1,1,0,4,0,1,0,1
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-nodejs-tutorial-bf-v3,e528411d-cab0-b515-a072-8780a6f3a4f2,2,2,0,1,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-concept-entity-types,e528411d-cab0-b515-a072-8780a6f3a4f2,2,2,66,3,0,3,0,3
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/add-example-utterancess,30c4d8d2-ae25-8e72-0970-7f32a32592a8,2,2,100,2,0,2,100,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-concept-language-suppo,e528411d-cab0-b515-a072-8780a6f3a4f2,2,2,50,0,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-reference-cortanaprebuilt,e528411d-cab0-b515-a072-8780a6f3a4f2,2,1,0,12,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/bhvpcy1ub2,e528411d-cab0-b515-a072-8780a6f3a4f2,2,2,100,0,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-csharp-tutorial-build-bot-framework-sampleg,e528411d-cab0-b515-a072-8780a6f3a4f2,2,1,40,2,0,5,0,5
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-boundaries-,e528411d-cab0-b515-a072-8780a6f3a4f2,2,2,0,5,0,4,0,4
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-reference-prebuilt-entities%ef%bc%8c,e528411d-cab0-b515-a072-8780a6f3a4f2,2,2,50,2,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-concept-app-iteration/,e528411d-cab0-b515-a072-8780a6f3a4f2,2,2,50,0,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/bhvpcy1yzw,e528411d-cab0-b515-a072-8780a6f3a4f2,2,2,50,1,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/bhvpcy1syw,e528411d-cab0-b515-a072-8780a6f3a4f2,2,2,50,0,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-conc,e528411d-cab0-b515-a072-8780a6f3a4f2,2,1,50,0,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-csharp-tutorial-build-bot-framework-,e528411d-cab0-b515-a072-8780a6f3a4f2,2,2,0,8,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-ho,e528411d-cab0-b515-a072-8780a6f3a4f2,2,2,50,0,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-get-star,e528411d-cab0-b515-a072-8780a6f3a4f2,2,2,66,0,0,3,0,3
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-concept-enterprise%23dispatch-tool-and-model,e528411d-cab0-b515-a072-8780a6f3a4f2,2,1,0,4,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-l,e528411d-cab0-b515-a072-8780a6f3a4f2,2,1,0,4,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-how-to-collaborat,e528411d-cab0-b515-a072-8780a6f3a4f2,2,1,0,23,0,3,0,3
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-nodejs-tutorial-build-bot-framework-sa,e528411d-cab0-b515-a072-8780a6f3a4f2,2,2,0,5,0,2,0,2
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-boundaries%23model-boundaries,e528411d-cab0-b515-a072-8780a6f3a4f2,3,3,0,11,0,4,0,4
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-resources-,e528411d-cab0-b515-a072-8780a6f3a4f2,3,2,0,1,0,6,0,6
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-concept-best-practices%23do-find-sweet-spot-for-intents,e528411d-cab0-b515-a072-8780a6f3a4f2,3,3,33,2,0,6,0,6
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/l,e528411d-cab0-b515-a072-8780a6f3a4f2,3,3,100,2,0,3,0,3
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/add-intents),e528411d-cab0-b515-a072-8780a6f3a4f2,3,2,50,2,0,4,0,4
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-concept-,e528411d-cab0-b515-a072-8780a6f3a4f2,3,3,42,3,0,7,0,7
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-csharp-tutorial-bf-v3,e528411d-cab0-b515-a072-8780a6f3a4f2,4,4,100,1,0,4,0,4
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-concept-language-suppor,e528411d-cab0-b515-a072-8780a6f3a4f2,4,4,80,1,0,5,0,5
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-quickstart-intents-only,e528411d-cab0-b515-a072-8780a6f3a4f2,4,2,25,5,0,8,0,8
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-concept-feature,e528411d-cab0-b515-a072-8780a6f3a4f2,5,5,28,3,0,7,0,7
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/bhvpcy1nzx,e528411d-cab0-b515-a072-8780a6f3a4f2,5,5,40,5,0,5,0,5
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/train-test),e528411d-cab0-b515-a072-8780a6f3a4f2,6,5,37,2,0,8,0,8
https://docs.microsoft.com/en-us/azure/cognitive-services/luis,e528411d-cab0-b515-a072-8780a6f3a4f2,7,7,50,1,0,8,0,8
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/,e528411d-cab0-b515-a072-8780a6f3a4f2,7,7,33,2,0,12,0,12
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-container-configuration,e528411d-cab0-b515-a072-8780a6f3a4f2,8,5,33,4,0,9,0,9
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/create-app,e528411d-cab0-b515-a072-8780a6f3a4f2,8,8,66,1,0,9,0,9
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/add-features,e528411d-cab0-b515-a072-8780a6f3a4f2,9,9,33,5,58,12,0,12
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-reference-gdpr,e528411d-cab0-b515-a072-8780a6f3a4f2,13,10,41,3,0,17,0,17
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/uis-quickstart-intent-and-key-phrase,e528411d-cab0-b515-a072-8780a6f3a4f2,14,14,61,3,0,18,0,18
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/add-features5,e528411d-cab0-b515-a072-8780a6f3a4f2,19,18,50,3,0,20,0,20
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/add-example-utterances,e528411d-cab0-b515-a072-8780a6f3a4f2,19,14,16,8,30,30,0,30
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/bhvpcy1ob3,e528411d-cab0-b515-a072-8780a6f3a4f2,21,21,77,0,0,22,0,22
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-resources-faq,e528411d-cab0-b515-a072-8780a6f3a4f2,36,36,46,2,0,45,0,45
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/bhvpcy1jb2,e528411d-cab0-b515-a072-8780a6f3a4f2,37,37,56,1,0,48,0,48
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-container-howto,e528411d-cab0-b515-a072-8780a6f3a4f2,44,31,43,3,0,53,0,53
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-concept-intro-to-luis,dc72b65c-c61c-6542-90b7-6ddb6c909a14,86,71,9,41,2,1339,76,1339
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/index,ec843a2a-bfb8-6d11-5928-cfad67df1106,119,111,44,1,0,238,100,238
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/traffic-manager,abc54ae0-7712-7bef-e3c9-487b6bd1d8b6,152,110,20,19,25,198,0,198
https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-reference-prebuilt-keyphrase,ae67b69f-d5ca-77a3-9c06-3fa37436e709,158,133,27,14,21,222,0,222
